id,room_id/id,day,date,temp,Strong/Weak
__export__.temp_log_187038_92e76af6,Room Admin,Kamis,6-12-2018,34,Strong
__export__.temp_log_187033_105b5578,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_187032_a46e5906,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_187025_c2c69dff,Room Admin,Kamis,6-12-2018,34,Strong
__export__.temp_log_187024_8ff68b06,Room Admin,Kamis,6-12-2018,34,Strong
__export__.temp_log_187021_1011a773,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_187020_93ff806a,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_187015_a909d8c0,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_187014_363d6bf0,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_187011_a417fe4f,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_187010_672299c4,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_187001_c4cc04f9,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_187000_1126956e,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186996_a2bf22a5,Room Admin,Kamis,6-12-2018,31,Weak
__export__.temp_log_186997_856d704b,Room Admin,Kamis,6-12-2018,31,Weak
__export__.temp_log_186992_f32bc0c7,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186993_1567b2c2,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186991_e9a47a60,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186990_c8686629,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186986_fb169ee8,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186987_c2b77715,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186977_141eda80,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186976_e70fdcbb,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186963_1e8e845c,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186962_303edb7d,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186941_e5008659,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186940_ce62596b,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186934_8bac30d3,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186935_4479619c,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186926_95a98b6d,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186924_0b743a47,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186919_70f3d8e1,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186916_76a216f6,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186913_4e0167c8,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186912_ecd8aaea,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186910_1cb78abf,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186911_dcaa36bd,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186903_67df1ee9,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186902_c3a2765d,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186897_fe5a55e8,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186899_b4784bfb,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186892_4fcd7a11,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186893_72809755,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186888_d81be8fe,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186889_c617653e,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186884_73b2449e,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186885_4b11b0ce,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186881_285f28d0,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186880_19b3cd83,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186877_21d24e4e,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186876_80c944b2,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186855_f1f94a3a,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186854_286378c7,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186850_7bb4c7f7,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186851_d1961963,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186848_333e5142,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186849_a6da0c43,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186842_d64c9ed6,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186843_391f3e04,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186834_86ee38f8,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186835_0d648b95,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186831_32c0858d,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186833_b73ad779,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186827_5b0e5903,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186826_120b769a,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186820_b68fed98,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186821_5b5a7f08,Room Admin,Kamis,6-12-2018,30,Weak
__export__.temp_log_186819_8350d648,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186818_d66506ea,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186814_ca2c451d,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186812_e698b4e9,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186806_a210b6d5,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186808_2a87c090,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186802_4e0b5199,Room Admin,Kamis,6-12-2018,34,Strong
__export__.temp_log_186803_64b4244b,Room Admin,Kamis,6-12-2018,34,Strong
__export__.temp_log_186798_fa357522,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186797_8ebb3a0e,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186790_5be55350,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186791_bbfe4b06,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186785_bef14af5,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186784_7ab956de,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186776_fb4a3146,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186777_dd8c368e,Room Admin,Kamis,6-12-2018,36,Strong
__export__.temp_log_186768_31a36226,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186770_e6e0a9a3,Room Admin,Kamis,6-12-2018,35,Strong
__export__.temp_log_186761_72d1d8af,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186762_ecc97b98,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186752_d3b8971f,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186754_02dace2a,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186748_6430d395,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186749_0b8897e5,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186743_2320b8b2,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186740_dc378310,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186735_7f5fb367,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186734_dcf0b3a8,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186726_d6ba6186,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186727_9b9d1c77,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186723_3289a35c,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186722_45d67a18,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186716_1d8261b6,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186717_3d55bd96,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186709_83fc11ab,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186710_a03389a9,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186701_a58dbf49,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186703_c26d3911,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186695_49b65808,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186694_81a75449,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186688_a66636b4,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186689_76aedcda,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186684_7d5176cf,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186685_6523de8d,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186681_88f7317a,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186680_ff7e96bb,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186671_ed69059a,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186670_90b30045,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186667_a0b73994,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186666_428d4033,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186656_5e23d7d8,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186657_aa9c7d74,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186649_313f73c0,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186648_53990af7,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186644_2e1881f3,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186645_50f343f0,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186639_b4719a86,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186638_01efa83f,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186632_22b4096b,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186633_3d4d9ac3,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186630_1ad7c6e2,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186631_7b2484df,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186622_ccd25291,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186623_5354263a,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186615_3235799f,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186614_9b154330,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186610_ac37e5e4,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186611_08361825,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186607_d1f72b49,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186606_06507a3d,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186603_6b11decb,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186602_58901ccf,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186597_ad170e60,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186596_947f8884,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186572_d7ecfd72,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186573_348f648a,Room Admin,Rabu,5-12-2018,33,Strong
__export__.temp_log_186567_b0123300,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186566_bd06047a,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186558_463a77a9,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186560_1c9d9ab2,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186556_cc3cc264,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186557_aa645bd5,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186555_4e1cc87a,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186554_a6b51232,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186550_12fe5dc3,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186551_d31ace5d,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186528_ba54da36,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186529_27388c54,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186527_024dcb2c,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186526_ab39ae0a,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186519_de8abc0d,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186518_adcba5a0,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186516_c9e9dbb0,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186517_17cda07a,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186510_1210e755,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186511_0cc84e87,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186507_8fd9901a,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186506_b50fa3b2,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186503_d0f5ec67,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186501_603e43b8,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186495_4cd24f84,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186494_d77903ba,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186493_52788c56,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186492_e31b7862,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186488_d78327cf,Room Admin,Rabu,5-12-2018,31,Weak
__export__.temp_log_186489_6f751cf0,Room Admin,Rabu,5-12-2018,31,Weak
__export__.temp_log_186483_6d6f27a4,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186482_d1a4bb7b,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186479_d4306c64,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186478_dc5d992c,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186447_4fbc9428,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186446_ae4f9e86,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186442_160ae4cb,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186443_759dc7c0,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186437_d1ec7b57,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186436_318c54a6,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186431_7e85d655,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186430_ac8467df,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186428_1bd4e69b,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186429_e902d1eb,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186424_7ac9ea8b,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186425_31297ff1,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186413_94f65940,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186412_abb26f48,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186409_3b55bc4f,Room Admin,Rabu,5-12-2018,31,Weak
__export__.temp_log_186408_1abe0998,Room Admin,Rabu,5-12-2018,31,Weak
__export__.temp_log_186402_e9b0c06d,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186403_da10bf56,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186397_2d6eaa0f,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186396_b2422493,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186390_b79fa8ca,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186391_7da6ce0f,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186387_862081aa,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186386_2fe7fe3a,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186383_c166a502,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186382_1825acfd,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186372_2c580493,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186373_6812e9ec,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186363_6f64c5fe,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186362_155d83d2,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186358_45965d47,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186359_fc7700df,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186351_a2617c8d,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186350_a5cb77c4,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186332_ce2b7465,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186333_9154ad04,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186327_2a62f60c,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186326_271b48a5,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186321_a3b4365e,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186320_52d2b8f5,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186317_c32810e1,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186316_549e0666,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186312_5a8ed490,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186313_5098cf0b,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186307_8aaf45c3,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186306_a1ddd2bd,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186301_68fef472,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186300_709666c8,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186294_6ce73d0d,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186295_f119161c,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186285_286132ae,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186284_aec4cce2,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186278_2f920e19,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186279_35f41d5c,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186274_ef26e845,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186275_7b608229,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186268_feacd828,Room Admin,Rabu,5-12-2018,31,Weak
__export__.temp_log_186269_464fda4c,Room Admin,Rabu,5-12-2018,31,Weak
__export__.temp_log_186263_e026fb22,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186262_6566137f,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186250_059eaf8d,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186251_33f67de6,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186247_7b2ad6d2,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186246_4e7aebb1,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186242_4e1fd0df,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186243_b3cbb511,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186238_fcb7f8c5,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186239_b91041c5,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186232_2ee22801,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186233_c6816658,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186226_ebf8baaf,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186227_cf64c571,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186221_fd91b193,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186220_f63b90b4,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186213_70a1be3c,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186212_fa8bffae,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186207_8eab4534,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186206_3a503777,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186205_e921e852,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186204_0293ebab,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186203_c9b516f1,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186202_e2a5a6d5,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186198_d9d59ac5,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186199_8830af5a,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186192_06c68280,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186193_26957f60,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186189_0e5b685e,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186188_b4e5969d,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186183_001fb4ab,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186182_e529f4ae,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186167_e683a8b5,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186166_78c8be12,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186164_8270efbd,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186165_2d215e83,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186158_7cc23fb1,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186159_0a330ce7,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186156_c26b80f6,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186157_d6a97664,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186153_2e75badc,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186152_08633488,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186148_eed871cc,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186149_d71c3b6e,Room Admin,Rabu,5-12-2018,34,Strong
__export__.temp_log_186146_9b4654b3,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186147_cf3376af,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186145_742d1b73,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186144_ab05cf39,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186140_ca0a5983,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186141_d3fd92b6,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186130_0c035f08,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186131_88a66fc7,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186123_aad3fdf4,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186122_734dd0fa,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186114_fa8dda33,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186115_a7b8726b,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186112_fe77bbd6,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186113_bdf05099,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186109_b0de1512,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186108_aa9ffcb3,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186105_91fc4cb3,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186104_238084ce,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186102_9abd231e,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186103_114f15c2,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186098_7d01b353,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186099_30d430f3,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186092_21dcb7c9,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186093_d3a3fc98,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186091_e5fa8e2e,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186090_ffa160d8,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186084_eac3b8ea,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186085_66503987,Room Admin,Rabu,5-12-2018,30,Weak
__export__.temp_log_186076_520503d8,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186077_e9442dec,Room Admin,Rabu,5-12-2018,35,Strong
__export__.temp_log_186067_f54b671d,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186066_ffddb4b7,Room Admin,Rabu,5-12-2018,36,Strong
__export__.temp_log_186060_14081809,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186061_58acce6b,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186050_d9fbcfc7,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186051_25bb0289,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186047_b49a3f76,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186046_bcc22e5a,Room Admin,Rabu,5-12-2018,37,Strong
__export__.temp_log_186038_f60d4786,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186039_4d0e3e81,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186032_e302f766,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186033_c4dbfc97,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186022_175abd72,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186023_41a77f93,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186012_2c7ef47a,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186013_caec36d7,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186005_81b6e1c2,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_186004_46d629a2,Room Admin,Rabu,5-12-2018,38,Strong
__export__.temp_log_185998_e0314ecf,Room Admin,Rabu,5-12-2018,37,Strong
